RPKI filtering threshold,207.0
Full feeder threshold,59881
rpki_invalids,pos,asn
0,0,42
672,70861,174
777,74154,209
0,72534,286
745,75784,293
632,54292,513
0,73439,553
0,12,559
792,74090,680
713,72977,701
0,95,714
0,15,766
717,73566,852
4,73510,1103
0,0,1126
717,75780,1140
0,0,1221
0,0,1239
721,73150,1273
735,75579,1280
701,72661,1299
754,75652,1351
1,72252,1403
715,75647,1798
0,96,1836
0,51,1853
793,76404,1916
87,16203,2018
0,0,2044
0,0,2116
0,94,2119
0,0,2152
712,73470,2497
43,19484,2500
717,79842,2516
718,75602,2518
0,0,2603
0,74886,2613
0,9,2686
0,19,2854
0,32,2856
720,75544,2857
0,0,2895
0,0,2905
724,73357,2914
0,0,3130
706,73172,3257
1,268,3267
703,74057,3277
0,121,3292
0,0,3301
0,0,3303
0,24,3327
712,75849,3333
0,0,3402
782,70620,3491
0,0,3549
0,0,3561
720,73413,3741
0,0,3856
718,75412,4181
0,0,4608
111,2677,4637
820,76319,4739
0,18,4775
711,73314,4777
0,0,4780
723,76060,4826
0,1,4844
0,0,5056
0,0,5390
0,5,5392
0,5,5394
395,29239,5396
0,81,5400
0,0,5403
0,14,5413
0,0,5418
0,0,5430
0,0,5503
0,0,5511
0,9,5524
0,0,5583
0,0,5588
0,8,5602
717,72456,5645
0,0,5650
717,73187,5769
0,0,6079
711,75354,6082
703,74162,6233
0,0,6423
712,72942,6453
77,4126,6461
0,0,6539
716,73456,6667
1035,77307,6720
0,128,6730
714,73260,6762
0,48,6774
0,0,6798
743,73226,6830
6,11,6866
720,75505,6881
707,75583,6894
703,74579,6939
6,72223,7018
0,0,7500
793,75957,7575
8,1385,7606
54,25309,7660
841,74350,7713
0,0,7795
6,59,8075
711,73419,8218
1271,76091,8220
0,0,8222
0,0,8224
0,0,8245
3,75221,8283
0,2,8319
0,0,8339
3,594,8359
0,11,8365
0,0,8387
0,0,8422
713,73452,8426
0,98,8447
94,73056,8455
0,11,8470
0,0,8492
21,95,8529
0,0,8551
0,0,8560
702,74091,8607
0,0,8648
0,4,8674
1,40,8708
124,35390,8758
0,12,8763
0,59,8781
0,0,8816
0,3,8821
0,0,8851
717,75491,8896
0,0,8897
0,0,8966
712,73792,9002
0,2,9009
0,0,9026
0,0,9031
0,0,9063
0,25,9264
0,0,9266
0,27,9268
755,75460,9304
0,0,9318
5,222,9505
0,47,9583
0,3,9658
324,19139,9902
0,88,9930
713,72976,10102
0,107,10310
0,1,10848
853,76768,11039
0,0,11403
84,2302,11537
0,0,11686
0,0,11708
0,0,11995
0,0,12306
718,75825,12307
0,0,12350
0,10,12355
0,1,12401
0,7,12414
0,0,12577
0,0,12605
710,73484,12637
0,0,12713
0,73188,12779
709,75613,12859
0,0,12895
0,1,12902
0,0,12956
0,0,12971
1,303,12989
396,28930,13004
694,56848,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
0,1,13703
0,0,13727
0,222,13760
719,75782,13830
0,0,14026
0,0,14061
0,0,14361
703,74095,14630
0,0,14633
712,74924,14840
720,76035,14907
0,0,15008
0,3,15133
720,75577,15435
716,75811,15547
2,72090,15562
0,0,15600
747,76434,15605
0,2,15695
0,3,15699
0,0,15703
1,52,15830
0,8,15943
0,1,16004
0,2,16030
0,40,16086
0,0,16265
0,1,16298
0,0,16314
126,39231,16347
0,0,16570
0,6,16637
0,1,16700
813,77081,16735
0,0,17451
854,77592,17639
863,77314,18106
407,33662,19016
831,77148,19151
0,0,19551
838,76562,19653
583,63895,19754
0,0,19782
824,75249,20080
712,75449,20205
716,75687,20495
0,0,20504
0,1,20514
0,0,20562
718,74295,20612
0,1,20704
0,0,20751
814,75896,20764
713,73382,20811
718,75583,20912
807,76244,20932
0,19,20940
703,73342,20953
0,0,21013
0,0,21099
395,29947,21232
0,9,21263
0,179,21320
0,0,21336
0,0,21360
0,49,21385
0,0,21478
714,73286,22652
0,0,22691
0,0,22822
862,76810,23106
703,74067,23367
0,0,23673
0,0,24115
819,75641,24441
758,75983,24482
719,75960,24516
0,1,24592
0,0,24753
716,73725,24875
0,0,24880
0,0,24953
0,0,25061
715,75663,25091
713,75486,25152
711,73072,25160
0,1,25178
718,75708,25220
0,0,25227
0,132,25933
0,33365,26162
0,2,26415
0,4,26744
0,0,27257
0,0,27446
0,0,27678
753,74837,28186
0,0,28220
0,0,28260
0,87,28283
713,74860,28329
808,76613,28571
0,7,28589
0,0,28634
0,0,28760
0,0,28788
0,0,28792
719,73388,28917
0,1,28929
