RPKI filtering threshold,682.4000000000001
Full feeder threshold,678636
rpki_invalids,pos,asn
0,119,42
1713,829306,174
31,830681,209
9,831614,286
1609,857274,293
2005,840284,513
9,838840,553
161,340698,559
9,823182,680
2196,832053,701
0,970,714
0,157,766
35,833063,852
9,845442,1103
0,5,1126
0,496632,1140
9,841006,1221
56,831647,1239
0,0,1273
2357,864493,1280
16,831614,1299
1851,857120,1351
9,840758,1403
2405,844661,1798
2062,852857,1828
91,260,1836
0,286,1853
0,405,2018
0,31,2044
2,482,2116
0,835,2119
1332,834091,2152
18,846932,2497
0,728,2500
14,5383,2516
1324,834706,2518
0,1715,2603
2250,843362,2613
0,577,2686
1,283,2854
1,930,2856
0,0,2857
2262,841979,2895
13,16564,2905
34,832477,2914
11,829460,3130
969,833796,3170
242,310682,3214
2497,841358,3216
56,147930,3233
15,832314,3257
1806,840180,3267
1814,840870,3277
2409,863798,3280
9,832326,3292
0,1092,3301
67,860690,3303
2189,833410,3320
0,234,3327
9,845460,3333
442,836618,3491
84,830714,3549
31,830372,3561
2380,837896,3741
0,1,3856
44,12109,4134
1321,832256,4181
2530,876207,4608
6,67234,4637
1258,855966,4739
21,1339,4775
2267,851882,4777
14,863491,4826
0,9,4844
0,286,5056
0,7,5390
1728,833838,5392
796,839640,5394
2211,834685,5396
1,1581,5400
0,24,5403
1248,833802,5413
0,1,5418
0,19,5430
0,0,5459
0,69,5466
0,19,5503
184,109735,5511
0,21,5524
0,42,5583
1,669,5588
2214,834701,5602
70,826597,5645
1091,833178,5650
257,168626,6057
28,832413,6079
70,831417,6082
538,847064,6233
0,159,6325
0,40,6391
2083,835039,6423
508,831633,6453
927,110532,6461
298,209376,6539
1943,835203,6667
2272,866005,6720
2,643,6730
2291,834644,6762
5,2396,6774
0,6,6798
237,833297,6830
0,162,6866
1764,861012,6881
1831,831430,6894
1201,835200,6908
50,855003,6939
89,831145,7018
0,6608,7195
2302,835452,7489
2306,865781,7500
2549,857139,7575
0,90742,7606
479,702259,7660
2182,843663,7713
