RPKI filtering threshold,670.4000000000001
Full feeder threshold,668919
rpki_invalids,pos,asn
1,119,42
59,813469,174
2153,817937,209
34,816823,286
2156,841371,293
2182,824692,513
29,823453,553
0,122,559
48,818775,680
2125,817006,701
0,930,714
0,157,766
2167,820205,852
35,822299,1103
0,5,1126
2,485500,1140
60,818212,1221
244,814403,1239
0,0,1273
2223,839874,1280
34,816756,1299
933,839665,1351
39,818062,1403
2268,821603,1798
0,165,1836
0,282,1853
0,404,2018
0,33,2044
6,495,2116
0,843,2119
2187,820178,2152
36,834241,2497
0,738,2500
3,4923,2516
1396,819894,2518
0,1737,2603
2148,826861,2613
0,567,2686
0,275,2854
2,806,2856
0,0,2857
2179,826809,2895
35,17624,2905
409,818062,2914
62,815253,3130
130,293948,3214
68,162999,3233
42,817504,3257
2149,826039,3267
2150,826042,3277
0,0,3280
2118,819613,3292
0,1090,3301
34,825349,3303
2119,818657,3320
0,236,3327
2155,826582,3333
265,817082,3402
246,821634,3491
2155,817968,3549
2140,817469,3561
2354,822628,3741
0,1,3856
46,12916,4134
946,817254,4181
2495,849902,4608
136,66586,4637
1119,839539,4739
49,1241,4775
2183,839094,4777
126,844524,4826
0,9,4844
0,273,5056
0,8,5390
2134,819415,5392
686,824465,5394
2156,819734,5396
2,1457,5400
0,24,5403
2148,819753,5413
0,1,5418
0,20,5430
0,0,5459
0,69,5466
0,19,5503
180,103317,5511
0,20,5524
0,42,5583
2,686,5588
2165,819741,5602
67,694578,5645
2138,819302,5650
393,178972,6057
0,16,6067
2077,819719,6079
300,816736,6082
371,711632,6233
0,41,6391
2215,821160,6423
663,816811,6453
531,93492,6461
390,206389,6539
2308,820404,6667
2170,841458,6720
3,635,6730
2194,819685,6762
1,3263,6774
0,6,6798
36,818136,6830
0,167,6866
142,842417,6881
1529,819696,6894
1151,818833,6908
25,838406,6939
104,816353,7018
0,6086,7195
2210,820441,7489
2286,827638,7500
2394,826953,7575
0,86522,7606
551,698950,7660
2093,828085,7713
0,374,7795
0,302,8075
2212,820655,8218
1912,823747,8220
0,4,8224
0,62,8245
0,0,8283
0,14,8319
14,7662,8359
0,69,8365
0,19,8387
0,113,8422
73,819599,8426
0,1296,8447
110,819505,8455
0,62,8470
2276,836667,8492
0,221,8529
2,1467,8551
0,282,8560
2129,819643,8607
0,7,8648
2172,821520,8660
0,51,8674
3,1276,8708
2280,819356,8758
0,0,8763
2,774,8781
0,10,8816
0,17,8821
0,41,8851
0,8,8859
2132,820689,8896
0,42,8897
14,4027,8966
48,818766,9002
0,6,9009
0,4,9026
0,74,9031
0,152,9063
0,0,9264
0,3612,9266
0,190,9268
2555,823993,9304
47,3569,9505
19,1961,9583
1,506,9658
559,161836,9902
6,836,9930
0,0,10102
0,338,10310
2254,822319,11039
0,19,11403
36,21713,11537
2200,835096,11686
2253,845553,11708
0,80,12306
34,832661,12307
219,819223,12350
0,7,12355
0,0,12401
0,20,12414
2116,820611,12470
0,7,12577
0,26,12605
316,816199,12637
6,1447,12713
34,817842,12779
404,818141,12859
0,2,12895
0,2,12902
109,41776,12956
0,6,12971
134,129131,13004
1370,760018,13030
0,10,13041
0,80,13101
0,70,13189
1127,820182,13237
0,176,13285
0,12,13727
0,2259,13760
2164,832140,13786
2129,841641,13830
0,2,14026
2384,827886,14061
2149,820243,14361
2150,820895,14537
2383,854596,14630
2181,834695,14840
34,830531,14907
94,815737,15008
0,39,15133
15,153148,15280
840,818623,15435
2324,833366,15547
1,816366,15562
0,143,15600
36,830166,15605
2163,829754,15623
242,480016,15692
0,18,15695
0,29,15699
0,61,15703
1,613,15830
0,78,15943
0,0,16004
0,106,16030
0,241,16086
0,464,16265
0,2,16298
0,1,16314
2315,834380,16347
1789,827144,16552
0,261,16637
0,15,16700
2197,823135,16735
6,1053,16814
2735,850605,17639
117,844036,18106
0,2601,18403
121,359975,19016
2242,823444,19151
0,261,19551
2212,820477,19653
376,819463,19754
39,23677,19782
2197,819686,20080
87,839417,20205
0,67,20495
37,821439,20514
5,212608,20562
2301,833246,20612
0,11,20704
0,26,20751
2264,833681,20764
2127,820797,20811
2114,819859,20912
2131,820646,20932
0,145,20940
690,818383,20953
0,128,21013
0,2,21099
1357,830865,21232
0,36,21263
0,1566,21320
0,2,21336
0,3,21360
1,382,21385
2238,843877,21412
0,48,21473
0,1,21478
2295,845851,22548
1168,820917,22652
0,67,22691
0,237,22822
2510,842875,23106
2194,820696,23367
2752,863920,23673
0,105420,24115
0,3,24322
402,785398,24441
2232,847161,24482
736,825095,24516
0,5,24592
0,36,24753
3,207,24875
0,1,24880
0,22,24931
0,86,24953
2165,818401,24961
1,22,25061
2133,823925,25091
473,837950,25152
2119,823128,25160
0,0,25178
2185,825570,25220
2171,824036,25885
0,125,25933
30,842812,26073
